A_Drug_ID,A_Drug_Name,B_Drug_ID,B_Drug_Name,Mechanism_Category
D0664,Flecainide,D0886,Lactic acid,Affected excretion pathways
D0664,Flecainide,D1319,Potassium citrate,Affected excretion pathways
D0664,Flecainide,D1478,Sodium acetate,Affected excretion pathways
D0664,Flecainide,D1483,Sodium citrate,Affected excretion pathways
D0664,Flecainide,D1654,Tromethamine,Affected excretion pathways
D0664,Flecainide,D1480,Sodium bicarbonate,Affected excretion pathways
D1054,Mexiletine,D1319,Potassium citrate,Affected excretion pathways
D1054,Mexiletine,D1480,Sodium bicarbonate,Affected excretion pathways
D1054,Mexiletine,D1483,Sodium citrate,Affected excretion pathways
D0017,Acetylsalicylic acid,D0886,Lactic acid,Affected excretion pathways
D0017,Acetylsalicylic acid,D1319,Potassium citrate,Affected excretion pathways
D0017,Acetylsalicylic acid,D1478,Sodium acetate,Affected excretion pathways
D0017,Acetylsalicylic acid,D1483,Sodium citrate,Affected excretion pathways
D0017,Acetylsalicylic acid,D1654,Tromethamine,Affected excretion pathways
D1439,Salicylic acid (sodium),D0886,Lactic acid,Affected excretion pathways
D1439,Salicylic acid (sodium),D1319,Potassium citrate,Affected excretion pathways
D1439,Salicylic acid (sodium),D1478,Sodium acetate,Affected excretion pathways
D1439,Salicylic acid (sodium),D1480,Sodium bicarbonate,Affected excretion pathways
D1439,Salicylic acid (sodium),D1654,Tromethamine,Affected excretion pathways
D1442,Salsalate,D0886,Lactic acid,Affected excretion pathways
D1442,Salsalate,D1319,Potassium citrate,Affected excretion pathways
D1442,Salsalate,D1478,Sodium acetate,Affected excretion pathways
D1442,Salsalate,D1483,Sodium citrate,Affected excretion pathways
D1442,Salsalate,D1654,Tromethamine,Affected excretion pathways
D0886,Lactic acid,D0331,Choline salicylate,Affected excretion pathways
D1319,Potassium citrate,D0331,Choline salicylate,Affected excretion pathways
D1478,Sodium acetate,D0331,Choline salicylate,Affected excretion pathways
D1480,Sodium bicarbonate,D0331,Choline salicylate,Affected excretion pathways
D1480,Sodium bicarbonate,D1442,Salsalate,Affected excretion pathways
D1483,Sodium citrate,D0331,Choline salicylate,Affected excretion pathways
D1654,Tromethamine,D0331,Choline salicylate,Affected excretion pathways
D0017,Acetylsalicylic acid,D1480,Sodium bicarbonate,Affected excretion pathways
D0074,Amphetamine,D0886,Lactic acid,Affected excretion pathways
D0074,Amphetamine,D1319,Potassium citrate,Affected excretion pathways
D0074,Amphetamine,D1478,Sodium acetate,Affected excretion pathways
D0074,Amphetamine,D1480,Sodium bicarbonate,Affected excretion pathways
D0074,Amphetamine,D1483,Sodium citrate,Affected excretion pathways
D0074,Amphetamine,D1654,Tromethamine,Affected excretion pathways
D0165,Benzphetamine,D0886,Lactic acid,Affected excretion pathways
D0165,Benzphetamine,D1319,Potassium citrate,Affected excretion pathways
D0165,Benzphetamine,D1478,Sodium acetate,Affected excretion pathways
D0165,Benzphetamine,D1480,Sodium bicarbonate,Affected excretion pathways
D0165,Benzphetamine,D1483,Sodium citrate,Affected excretion pathways
D0165,Benzphetamine,D1654,Tromethamine,Affected excretion pathways
D0465,Dextroamphetamine,D0886,Lactic acid,Affected excretion pathways
D0465,Dextroamphetamine,D1319,Potassium citrate,Affected excretion pathways
D0465,Dextroamphetamine,D1478,Sodium acetate,Affected excretion pathways
D0465,Dextroamphetamine,D1483,Sodium citrate,Affected excretion pathways
D0465,Dextroamphetamine,D1654,Tromethamine,Affected excretion pathways
D0937,Lisdexamfetamine,D0886,Lactic acid,Affected excretion pathways
D0937,Lisdexamfetamine,D1319,Potassium citrate,Affected excretion pathways
D0937,Lisdexamfetamine,D1478,Sodium acetate,Affected excretion pathways
D0937,Lisdexamfetamine,D1483,Sodium citrate,Affected excretion pathways
D0937,Lisdexamfetamine,D1654,Tromethamine,Affected excretion pathways
D1012,Metamfetamine,D0886,Lactic acid,Affected excretion pathways
D1012,Metamfetamine,D1319,Potassium citrate,Affected excretion pathways
D1012,Metamfetamine,D1478,Sodium acetate,Affected excretion pathways
D1012,Metamfetamine,D1483,Sodium citrate,Affected excretion pathways
D1012,Metamfetamine,D1654,Tromethamine,Affected excretion pathways
D1480,Sodium bicarbonate,D0465,Dextroamphetamine,Affected excretion pathways
D1480,Sodium bicarbonate,D1012,Metamfetamine,Affected excretion pathways
D0983,Mecamylamine,D0886,Lactic acid,Affected excretion pathways
D0983,Mecamylamine,D1319,Potassium citrate,Affected excretion pathways
D0983,Mecamylamine,D1478,Sodium acetate,Affected excretion pathways
D0983,Mecamylamine,D1480,Sodium bicarbonate,Affected excretion pathways
D0983,Mecamylamine,D1483,Sodium citrate,Affected excretion pathways
D0983,Mecamylamine,D1654,Tromethamine,Affected excretion pathways
D1025,Methotrexate,D0886,Lactic acid,Affected excretion pathways
D1025,Methotrexate,D1316,Potassium acetate,Affected excretion pathways
D1025,Methotrexate,D1319,Potassium citrate,Affected excretion pathways
D1025,Methotrexate,D1478,Sodium acetate,Affected excretion pathways
D1025,Methotrexate,D1483,Sodium citrate,Affected excretion pathways
D1025,Methotrexate,D1654,Tromethamine,Affected excretion pathways
D1025,Methotrexate,D1480,Sodium bicarbonate,Affected excretion pathways
D0013,Acetohexamide,D0886,Lactic acid,Affected excretion pathways
D0013,Acetohexamide,D1319,Potassium citrate,Affected excretion pathways
D0013,Acetohexamide,D1478,Sodium acetate,Affected excretion pathways
D0013,Acetohexamide,D1483,Sodium citrate,Affected excretion pathways
D0013,Acetohexamide,D1654,Tromethamine,Affected excretion pathways
D0325,Chlorpropamide,D0886,Lactic acid,Affected excretion pathways
D0325,Chlorpropamide,D1319,Potassium citrate,Affected excretion pathways
D0325,Chlorpropamide,D1478,Sodium acetate,Affected excretion pathways
D0325,Chlorpropamide,D1483,Sodium citrate,Affected excretion pathways
D0325,Chlorpropamide,D1654,Tromethamine,Affected excretion pathways
D0728,Glipizide,D0886,Lactic acid,Affected excretion pathways
D0728,Glipizide,D1319,Potassium citrate,Affected excretion pathways
D0728,Glipizide,D1478,Sodium acetate,Affected excretion pathways
D0728,Glipizide,D1483,Sodium citrate,Affected excretion pathways
D0728,Glipizide,D1654,Tromethamine,Affected excretion pathways
D0730,Glyburide,D0886,Lactic acid,Affected excretion pathways
D0730,Glyburide,D1319,Potassium citrate,Affected excretion pathways
D0730,Glyburide,D1478,Sodium acetate,Affected excretion pathways
D0730,Glyburide,D1483,Sodium citrate,Affected excretion pathways
D0730,Glyburide,D1654,Tromethamine,Affected excretion pathways
D1601,Tolazamide,D0886,Lactic acid,Affected excretion pathways
D1601,Tolazamide,D1319,Potassium citrate,Affected excretion pathways
D1601,Tolazamide,D1478,Sodium acetate,Affected excretion pathways
D1601,Tolazamide,D1483,Sodium citrate,Affected excretion pathways
D1601,Tolazamide,D1654,Tromethamine,Affected excretion pathways
D1603,Tolbutamide,D0886,Lactic acid,Affected excretion pathways
D1603,Tolbutamide,D1319,Potassium citrate,Affected excretion pathways
D1603,Tolbutamide,D1478,Sodium acetate,Affected excretion pathways
D1603,Tolbutamide,D1483,Sodium citrate,Affected excretion pathways
D1603,Tolbutamide,D1654,Tromethamine,Affected excretion pathways
D0579,Ephedrine,D0886,Lactic acid,Affected excretion pathways
D0579,Ephedrine,D1319,Potassium citrate,Affected excretion pathways
D0579,Ephedrine,D1478,Sodium acetate,Affected excretion pathways
D0579,Ephedrine,D1480,Sodium bicarbonate,Affected excretion pathways
D0579,Ephedrine,D1483,Sodium citrate,Affected excretion pathways
D0579,Ephedrine,D1654,Tromethamine,Affected excretion pathways
D0580,Ephedrine (nasal),D0886,Lactic acid,Affected excretion pathways
D0580,Ephedrine (nasal),D1319,Potassium citrate,Affected excretion pathways
D0580,Ephedrine (nasal),D1478,Sodium acetate,Affected excretion pathways
D0580,Ephedrine (nasal),D1480,Sodium bicarbonate,Affected excretion pathways
D0580,Ephedrine (nasal),D1483,Sodium citrate,Affected excretion pathways
D0580,Ephedrine (nasal),D1654,Tromethamine,Affected excretion pathways
D1363,Pseudoephedrine,D0886,Lactic acid,Affected excretion pathways
D1363,Pseudoephedrine,D1319,Potassium citrate,Affected excretion pathways
D1363,Pseudoephedrine,D1478,Sodium acetate,Affected excretion pathways
D1363,Pseudoephedrine,D1480,Sodium bicarbonate,Affected excretion pathways
D1363,Pseudoephedrine,D1483,Sodium citrate,Affected excretion pathways
D1363,Pseudoephedrine,D1654,Tromethamine,Affected excretion pathways
D0441,Demeclocycline,D0886,Lactic acid,Affected excretion pathways
D0441,Demeclocycline,D1319,Potassium citrate,Affected excretion pathways
D0441,Demeclocycline,D1478,Sodium acetate,Affected excretion pathways
D0441,Demeclocycline,D1480,Sodium bicarbonate,Affected excretion pathways
D0441,Demeclocycline,D1483,Sodium citrate,Affected excretion pathways
D0441,Demeclocycline,D1654,Tromethamine,Affected excretion pathways
D0530,Doxycycline,D0886,Lactic acid,Affected excretion pathways
D0530,Doxycycline,D1319,Potassium citrate,Affected excretion pathways
D0530,Doxycycline,D1478,Sodium acetate,Affected excretion pathways
D0530,Doxycycline,D1654,Tromethamine,Affected excretion pathways
D1070,Minocycline,D0886,Lactic acid,Affected excretion pathways
D1070,Minocycline,D1319,Potassium citrate,Affected excretion pathways
D1070,Minocycline,D1478,Sodium acetate,Affected excretion pathways
D1070,Minocycline,D1480,Sodium bicarbonate,Affected excretion pathways
D1070,Minocycline,D1483,Sodium citrate,Affected excretion pathways
D1070,Minocycline,D1654,Tromethamine,Affected excretion pathways
D1209,Oxytetracycline,D0886,Lactic acid,Affected excretion pathways
D1209,Oxytetracycline,D1319,Potassium citrate,Affected excretion pathways
D1209,Oxytetracycline,D1478,Sodium acetate,Affected excretion pathways
D1209,Oxytetracycline,D1480,Sodium bicarbonate,Affected excretion pathways
D1209,Oxytetracycline,D1483,Sodium citrate,Affected excretion pathways
D1209,Oxytetracycline,D1654,Tromethamine,Affected excretion pathways
D1564,Tetracycline,D0886,Lactic acid,Affected excretion pathways
D1564,Tetracycline,D1319,Potassium citrate,Affected excretion pathways
D1564,Tetracycline,D1478,Sodium acetate,Affected excretion pathways
D1564,Tetracycline,D1480,Sodium bicarbonate,Affected excretion pathways
D1564,Tetracycline,D1483,Sodium citrate,Affected excretion pathways
D1564,Tetracycline,D1654,Tromethamine,Affected excretion pathways
D0530,Doxycycline,D1480,Sodium bicarbonate,Affected excretion pathways
D0341,Ciprofloxacin,D1480,Sodium bicarbonate,Affected excretion pathways
D0340,Cinoxacin,D1760,Citric acid,Affected excretion pathways
D0341,Ciprofloxacin,D1760,Citric acid,Affected excretion pathways
D0573,Enoxacin,D1760,Citric acid,Affected excretion pathways
D0712,Gatifloxacin,D1760,Citric acid,Affected excretion pathways
D0716,Gemifloxacin,D1760,Citric acid,Affected excretion pathways
D0740,Grepafloxacin,D1760,Citric acid,Affected excretion pathways
D0919,Levofloxacin,D1760,Citric acid,Affected excretion pathways
D0943,Lomefloxacin,D1760,Citric acid,Affected excretion pathways
D1092,Moxifloxacin,D1760,Citric acid,Affected excretion pathways
D1102,Nalidixic acid,D1760,Citric acid,Affected excretion pathways
D1155,Norfloxacin,D1760,Citric acid,Affected excretion pathways
D1165,Ofloxacin,D1760,Citric acid,Affected excretion pathways
D1499,Sparfloxacin,D1760,Citric acid,Affected excretion pathways
D1657,Trovafloxacin,D1760,Citric acid,Affected excretion pathways
D0068,Amitriptyline,D0070,Ammonium chloride,Affected excretion pathways
D0072,Amoxapine,D0070,Ammonium chloride,Affected excretion pathways
D0361,Clomipramine,D0070,Ammonium chloride,Affected excretion pathways
D0446,Desipramine,D0070,Ammonium chloride,Affected excretion pathways
D0525,Doxepin,D0070,Ammonium chloride,Affected excretion pathways
D0526,Doxepin (topical),D0070,Ammonium chloride,Affected excretion pathways
D0795,Imipramine,D0070,Ammonium chloride,Affected excretion pathways
D1158,Nortriptyline,D0070,Ammonium chloride,Affected excretion pathways
D1361,Protriptyline,D0070,Ammonium chloride,Affected excretion pathways
D1647,Trimipramine,D0070,Ammonium chloride,Affected excretion pathways
D0049,Aluminum hydroxide,D0331,Choline salicylate,Affected excretion pathways
D0483,Didanosine,D0331,Choline salicylate,Affected excretion pathways
D0483,Didanosine,D1272,Phenyl salicylate,Affected excretion pathways
D0483,Didanosine,D1439,Salicylic acid (sodium),Affected excretion pathways
D0483,Didanosine,D1442,Salsalate,Affected excretion pathways
D0967,Magaldrate,D0331,Choline salicylate,Affected excretion pathways
D0968,Magnesium carbonate,D0331,Choline salicylate,Affected excretion pathways
D0968,Magnesium carbonate,D1272,Phenyl salicylate,Affected excretion pathways
D0973,Magnesium hydroxide,D0331,Choline salicylate,Affected excretion pathways
D0974,Magnesium oxide,D0331,Choline salicylate,Affected excretion pathways
D0974,Magnesium oxide,D1442,Salsalate,Affected excretion pathways
D0017,Acetylsalicylic acid,D0049,Aluminum hydroxide,Affected excretion pathways
D0017,Acetylsalicylic acid,D0236,Calcium carbonate,Affected excretion pathways
D0017,Acetylsalicylic acid,D0967,Magaldrate,Affected excretion pathways
D0017,Acetylsalicylic acid,D0968,Magnesium carbonate,Affected excretion pathways
D0017,Acetylsalicylic acid,D0973,Magnesium hydroxide,Affected excretion pathways
D0017,Acetylsalicylic acid,D0974,Magnesium oxide,Affected excretion pathways
D1439,Salicylic acid (sodium),D0049,Aluminum hydroxide,Affected excretion pathways
D1439,Salicylic acid (sodium),D0236,Calcium carbonate,Affected excretion pathways
D1439,Salicylic acid (sodium),D0968,Magnesium carbonate,Affected excretion pathways
D1439,Salicylic acid (sodium),D0973,Magnesium hydroxide,Affected excretion pathways
D1439,Salicylic acid (sodium),D0974,Magnesium oxide,Affected excretion pathways
D1442,Salsalate,D0049,Aluminum hydroxide,Affected excretion pathways
D1442,Salsalate,D0236,Calcium carbonate,Affected excretion pathways
D1442,Salsalate,D0967,Magaldrate,Affected excretion pathways
D1442,Salsalate,D0968,Magnesium carbonate,Affected excretion pathways
D1442,Salsalate,D0973,Magnesium hydroxide,Affected excretion pathways
D0483,Didanosine,D0017,Acetylsalicylic acid,Affected excretion pathways
D0012,Acetazolamide,D1371,Quinidine,Affected excretion pathways
D1018,Methazolamide,D1371,Quinidine,Affected excretion pathways
D1371,Quinidine,D0049,Aluminum hydroxide,Affected excretion pathways
D1371,Quinidine,D0236,Calcium carbonate,Affected excretion pathways
D1371,Quinidine,D0479,Diclofenamide,Affected excretion pathways
D1371,Quinidine,D0886,Lactic acid,Affected excretion pathways
D1371,Quinidine,D0967,Magaldrate,Affected excretion pathways
D1371,Quinidine,D0968,Magnesium carbonate,Affected excretion pathways
D1371,Quinidine,D0973,Magnesium hydroxide,Affected excretion pathways
D1371,Quinidine,D0974,Magnesium oxide,Affected excretion pathways
D1371,Quinidine,D1319,Potassium citrate,Affected excretion pathways
D1371,Quinidine,D1478,Sodium acetate,Affected excretion pathways
D1371,Quinidine,D1483,Sodium citrate,Affected excretion pathways
D1371,Quinidine,D1654,Tromethamine,Affected excretion pathways
D1371,Quinidine,D1480,Sodium bicarbonate,Affected excretion pathways
D0012,Acetazolamide,D0998,Memantine,Affected excretion pathways
D1018,Methazolamide,D0998,Memantine,Affected excretion pathways
D0998,Memantine,D0479,Diclofenamide,Affected excretion pathways
D0998,Memantine,D0886,Lactic acid,Affected excretion pathways
D0998,Memantine,D1319,Potassium citrate,Affected excretion pathways
D0998,Memantine,D1478,Sodium acetate,Affected excretion pathways
D0998,Memantine,D1480,Sodium bicarbonate,Affected excretion pathways
D0998,Memantine,D1483,Sodium citrate,Affected excretion pathways
D0998,Memantine,D1654,Tromethamine,Affected excretion pathways
D1017,Methadone,D0070,Ammonium chloride,Affected excretion pathways
D1017,Methadone,D1086,Monopotassium phosphate,Affected excretion pathways
D1017,Methadone,D1486,"Sodium phosphate, monobasic",Affected excretion pathways
D0074,Amphetamine,D0070,Ammonium chloride,Affected excretion pathways
D0074,Amphetamine,D1020,Methenamine,Affected excretion pathways
D0074,Amphetamine,D1086,Monopotassium phosphate,Affected excretion pathways
D0165,Benzphetamine,D0070,Ammonium chloride,Affected excretion pathways
D0165,Benzphetamine,D1020,Methenamine,Affected excretion pathways
D0165,Benzphetamine,D1086,Monopotassium phosphate,Affected excretion pathways
D0465,Dextroamphetamine,D0070,Ammonium chloride,Affected excretion pathways
D0465,Dextroamphetamine,D1020,Methenamine,Affected excretion pathways
D0465,Dextroamphetamine,D1086,Monopotassium phosphate,Affected excretion pathways
D0937,Lisdexamfetamine,D0070,Ammonium chloride,Affected excretion pathways
D0937,Lisdexamfetamine,D1020,Methenamine,Affected excretion pathways
D0937,Lisdexamfetamine,D1086,Monopotassium phosphate,Affected excretion pathways
D1012,Metamfetamine,D0070,Ammonium chloride,Affected excretion pathways
D1012,Metamfetamine,D1020,Methenamine,Affected excretion pathways
D1012,Metamfetamine,D1086,Monopotassium phosphate,Affected excretion pathways
D0886,Lactic acid,D0940,Lithium carbonate,Affected excretion pathways
D1319,Potassium citrate,D0940,Lithium carbonate,Affected excretion pathways
D1478,Sodium acetate,D0940,Lithium carbonate,Affected excretion pathways
D1480,Sodium bicarbonate,D0940,Lithium carbonate,Affected excretion pathways
D1483,Sodium citrate,D0940,Lithium carbonate,Affected excretion pathways
D1654,Tromethamine,D0940,Lithium carbonate,Affected excretion pathways
D0340,Cinoxacin,D1319,Potassium citrate,Affected excretion pathways
D0340,Cinoxacin,D1483,Sodium citrate,Affected excretion pathways
D0341,Ciprofloxacin,D1319,Potassium citrate,Affected excretion pathways
D0341,Ciprofloxacin,D1483,Sodium citrate,Affected excretion pathways
D0573,Enoxacin,D1319,Potassium citrate,Affected excretion pathways
D0573,Enoxacin,D1483,Sodium citrate,Affected excretion pathways
D0712,Gatifloxacin,D1319,Potassium citrate,Affected excretion pathways
D0712,Gatifloxacin,D1480,Sodium bicarbonate,Affected excretion pathways
D0712,Gatifloxacin,D1483,Sodium citrate,Affected excretion pathways
D0716,Gemifloxacin,D1319,Potassium citrate,Affected excretion pathways
D0740,Grepafloxacin,D1319,Potassium citrate,Affected excretion pathways
D0740,Grepafloxacin,D1483,Sodium citrate,Affected excretion pathways
D0919,Levofloxacin,D1319,Potassium citrate,Affected excretion pathways
D0919,Levofloxacin,D1480,Sodium bicarbonate,Affected excretion pathways
D0919,Levofloxacin,D1483,Sodium citrate,Affected excretion pathways
D0943,Lomefloxacin,D1319,Potassium citrate,Affected excretion pathways
D0943,Lomefloxacin,D1483,Sodium citrate,Affected excretion pathways
D1092,Moxifloxacin,D1319,Potassium citrate,Affected excretion pathways
D1092,Moxifloxacin,D1483,Sodium citrate,Affected excretion pathways
D1102,Nalidixic acid,D1319,Potassium citrate,Affected excretion pathways
D1102,Nalidixic acid,D1480,Sodium bicarbonate,Affected excretion pathways
D1102,Nalidixic acid,D1483,Sodium citrate,Affected excretion pathways
D1155,Norfloxacin,D1319,Potassium citrate,Affected excretion pathways
D1155,Norfloxacin,D1483,Sodium citrate,Affected excretion pathways
D1165,Ofloxacin,D1319,Potassium citrate,Affected excretion pathways
D1165,Ofloxacin,D1483,Sodium citrate,Affected excretion pathways
D1657,Trovafloxacin,D1319,Potassium citrate,Affected excretion pathways
D1657,Trovafloxacin,D1483,Sodium citrate,Affected excretion pathways
D1092,Moxifloxacin,D1480,Sodium bicarbonate,Affected excretion pathways
D1165,Ofloxacin,D1480,Sodium bicarbonate,Affected excretion pathways
D1155,Norfloxacin,D1480,Sodium bicarbonate,Affected excretion pathways
D0491,Digoxin,D1372,Quinine,Affected excretion pathways
D1517,Sulfasalazine,D1265,Phenobarbital,Affected excretion pathways
D1441,Salmon calcitonin,D0940,Lithium carbonate,Affected excretion pathways
D0040,Allopurinol,D1341,Probenecid,Affected excretion pathways
D0508,Disopyramide,D0617,Ethanol,Affected excretion pathways
D0627,Etoposide,D0528,Doxorubicin,Affected excretion pathways
D0627,Etoposide,D0529,Doxorubicin (liposomal),Affected excretion pathways
D0489,Diflunisal,D0619,Ethinylestradiol,Affected excretion pathways
D0489,Diflunisal,D1011,Mestranol,Affected excretion pathways
D0934,Liothyronine,D0490,Digitoxin,Affected excretion pathways
D0490,Digitoxin,D0935,Liotrix,Affected excretion pathways
D0490,Digitoxin,D1577,"Thyroid, porcine",Affected excretion pathways
D0491,Digoxin,D0935,Liotrix,Affected excretion pathways
D0491,Digoxin,D1577,"Thyroid, porcine",Affected excretion pathways
D0491,Digoxin,D0925,Levothyroxine,Affected excretion pathways
D0934,Liothyronine,D0491,Digoxin,Affected excretion pathways
D1680,Vancomycin,D0517,Dopamine,Affected excretion pathways
D1680,Vancomycin,D0510,Dobutamine,Affected excretion pathways
D0217,Bumetanide,D0274,Cefamandole,Affected excretion pathways
D0217,Bumetanide,D0275,Cefapirin,Affected excretion pathways
D0217,Bumetanide,D0278,Cefditoren,Affected excretion pathways
D0217,Bumetanide,D0283,Cefonicid,Affected excretion pathways
D0217,Bumetanide,D0284,Cefoperazone,Affected excretion pathways
D0217,Bumetanide,D0286,Cefotetan,Affected excretion pathways
D0217,Bumetanide,D0287,Cefoxitin,Affected excretion pathways
D0217,Bumetanide,D0288,Cefpodoxime,Affected excretion pathways
D0217,Bumetanide,D0289,Cefprozil,Affected excretion pathways
D0217,Bumetanide,D0290,Cefradine,Affected excretion pathways
D0217,Bumetanide,D0291,Ceftaroline fosamil,Affected excretion pathways
D0217,Bumetanide,D0293,Ceftibuten,Affected excretion pathways
D0217,Bumetanide,D0294,Ceftizoxime,Affected excretion pathways
D0217,Bumetanide,D0295,Ceftolozane,Affected excretion pathways
D0613,Etacrynic acid,D0272,Cefadroxil,Affected excretion pathways
D0613,Etacrynic acid,D0274,Cefamandole,Affected excretion pathways
D0613,Etacrynic acid,D0275,Cefapirin,Affected excretion pathways
D0613,Etacrynic acid,D0278,Cefditoren,Affected excretion pathways
D0613,Etacrynic acid,D0279,Cefepime,Affected excretion pathways
D0613,Etacrynic acid,D0283,Cefonicid,Affected excretion pathways
D0613,Etacrynic acid,D0284,Cefoperazone,Affected excretion pathways
D0613,Etacrynic acid,D0286,Cefotetan,Affected excretion pathways
D0613,Etacrynic acid,D0287,Cefoxitin,Affected excretion pathways
D0613,Etacrynic acid,D0288,Cefpodoxime,Affected excretion pathways
D0613,Etacrynic acid,D0289,Cefprozil,Affected excretion pathways
D0613,Etacrynic acid,D0290,Cefradine,Affected excretion pathways
D0613,Etacrynic acid,D0291,Ceftaroline fosamil,Affected excretion pathways
D0613,Etacrynic acid,D0293,Ceftibuten,Affected excretion pathways
D0613,Etacrynic acid,D0294,Ceftizoxime,Affected excretion pathways
D0613,Etacrynic acid,D0295,Ceftolozane,Affected excretion pathways
D0613,Etacrynic acid,D0296,Ceftriaxone,Affected excretion pathways
D0613,Etacrynic acid,D0297,Cefuroxime,Affected excretion pathways
D0704,Furosemide,D0274,Cefamandole,Affected excretion pathways
D0704,Furosemide,D0275,Cefapirin,Affected excretion pathways
D0704,Furosemide,D0278,Cefditoren,Affected excretion pathways
D0704,Furosemide,D0283,Cefonicid,Affected excretion pathways
D0704,Furosemide,D0284,Cefoperazone,Affected excretion pathways
D0704,Furosemide,D0286,Cefotetan,Affected excretion pathways
D0704,Furosemide,D0290,Cefradine,Affected excretion pathways
D0704,Furosemide,D0291,Ceftaroline fosamil,Affected excretion pathways
D0704,Furosemide,D0293,Ceftibuten,Affected excretion pathways
D0704,Furosemide,D0294,Ceftizoxime,Affected excretion pathways
D0704,Furosemide,D0295,Ceftolozane,Affected excretion pathways
D0949,Loracarbef,D0217,Bumetanide,Affected excretion pathways
D0949,Loracarbef,D0613,Etacrynic acid,Affected excretion pathways
D0949,Loracarbef,D0704,Furosemide,Affected excretion pathways
D1611,Torasemide,D0271,Cefaclor,Affected excretion pathways
D1611,Torasemide,D0272,Cefadroxil,Affected excretion pathways
D1611,Torasemide,D0273,Cefalotin,Affected excretion pathways
D1611,Torasemide,D0274,Cefamandole,Affected excretion pathways
D1611,Torasemide,D0275,Cefapirin,Affected excretion pathways
D1611,Torasemide,D0276,Cefazolin,Affected excretion pathways
D1611,Torasemide,D0277,Cefdinir,Affected excretion pathways
D1611,Torasemide,D0278,Cefditoren,Affected excretion pathways
D1611,Torasemide,D0281,Cefixime,Affected excretion pathways
D1611,Torasemide,D0282,Cefmetazole,Affected excretion pathways
D1611,Torasemide,D0283,Cefonicid,Affected excretion pathways
D1611,Torasemide,D0284,Cefoperazone,Affected excretion pathways
D1611,Torasemide,D0285,Cefotaxime,Affected excretion pathways
D1611,Torasemide,D0286,Cefotetan,Affected excretion pathways
D1611,Torasemide,D0287,Cefoxitin,Affected excretion pathways
D1611,Torasemide,D0288,Cefpodoxime,Affected excretion pathways
D1611,Torasemide,D0289,Cefprozil,Affected excretion pathways
D1611,Torasemide,D0290,Cefradine,Affected excretion pathways
D1611,Torasemide,D0291,Ceftaroline fosamil,Affected excretion pathways
D1611,Torasemide,D0292,Ceftazidime,Affected excretion pathways
D1611,Torasemide,D0293,Ceftibuten,Affected excretion pathways
D1611,Torasemide,D0294,Ceftizoxime,Affected excretion pathways
D1611,Torasemide,D0295,Ceftolozane,Affected excretion pathways
D1611,Torasemide,D0949,Loracarbef,Affected excretion pathways
D0704,Furosemide,D0276,Cefazolin,Affected excretion pathways
D0704,Furosemide,D0297,Cefuroxime,Affected excretion pathways
D0704,Furosemide,D0272,Cefadroxil,Affected excretion pathways
D0217,Bumetanide,D0272,Cefadroxil,Affected excretion pathways
D0704,Furosemide,D0289,Cefprozil,Affected excretion pathways
D0704,Furosemide,D0279,Cefepime,Affected excretion pathways
D1611,Torasemide,D0297,Cefuroxime,Affected excretion pathways
D1611,Torasemide,D0296,Ceftriaxone,Affected excretion pathways
D0704,Furosemide,D0296,Ceftriaxone,Affected excretion pathways
D0217,Bumetanide,D0296,Ceftriaxone,Affected excretion pathways
D0704,Furosemide,D0287,Cefoxitin,Affected excretion pathways
D0704,Furosemide,D0271,Cefaclor,Affected excretion pathways
D0217,Bumetanide,D0276,Cefazolin,Affected excretion pathways
D0217,Bumetanide,D0279,Cefepime,Affected excretion pathways
D1611,Torasemide,D0279,Cefepime,Affected excretion pathways
D1611,Torasemide,D0301,Cephalexin,Affected excretion pathways
D0217,Bumetanide,D0297,Cefuroxime,Affected excretion pathways
D1816,Imiglucerase,D1847,Miglustat,Affected excretion pathways
D0933,Linezolid,D1400,Rifampicin,Affected excretion pathways
D0597,Erythromycin,D1714,Zafirlukast,Affected excretion pathways
D0172,Betamethasone,D0858,Isoniazid,Affected excretion pathways
D0671,Fludrocortisone,D0858,Isoniazid,Affected excretion pathways
D0858,Isoniazid,D0436,Deflazacort,Affected excretion pathways
D1332,Prednisolone,D0858,Isoniazid,Affected excretion pathways
D1334,Prednisone,D0858,Isoniazid,Affected excretion pathways
D0858,Isoniazid,D0453,Dexamethasone,Affected excretion pathways
D0858,Isoniazid,D1041,Methylprednisolone,Affected excretion pathways
D0773,Hydrocortisone,D0858,Isoniazid,Affected excretion pathways
D1628,Triamcinolone,D0858,Isoniazid,Affected excretion pathways
D1630,Triamcinolone (ophthalmic),D0858,Isoniazid,Affected excretion pathways
D1668,Urea,D0940,Lithium carbonate,Affected excretion pathways
D0325,Chlorpropamide,D1274,Phenylbutazone,Affected excretion pathways
D0325,Chlorpropamide,D1518,Sulfinpyrazone,Affected excretion pathways
D0727,Glimepiride,D1274,Phenylbutazone,Affected excretion pathways
D0727,Glimepiride,D1518,Sulfinpyrazone,Affected excretion pathways
D0728,Glipizide,D1518,Sulfinpyrazone,Affected excretion pathways
D0730,Glyburide,D1518,Sulfinpyrazone,Affected excretion pathways
D1601,Tolazamide,D1518,Sulfinpyrazone,Affected excretion pathways
D1603,Tolbutamide,D1518,Sulfinpyrazone,Affected excretion pathways
D1274,Phenylbutazone,D0728,Glipizide,Affected excretion pathways
