A_Drug_ID,A_Drug_Name,B_Drug_ID,B_Drug_Name,Mechanism_Category
D0671,Fludrocortisone,D1307,Poliovirus type 1 antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0671,Fludrocortisone,D1662,Typhoid vaccine (inactivated),Pharmacodynamic antagonistic effects
D0671,Fludrocortisone,D1692,Vibrio cholerae CVD 103-HgR strain live antigen,Pharmacodynamic antagonistic effects
D0675,Fluorouracil,D0089,Anthrax vaccine,Pharmacodynamic antagonistic effects
D0675,Fluorouracil,D0366,Clostridium tetani toxoid antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0675,Fluorouracil,D0755,Hepatitis A Vaccine,Pharmacodynamic antagonistic effects
D0675,Fluorouracil,D0756,Hepatitis B Vaccine (Recombinant),Pharmacodynamic antagonistic effects
D0675,Fluorouracil,D0767,Human papillomavirus type 11 L1 capsid protein antigen,Pharmacodynamic antagonistic effects
D0675,Fluorouracil,D0803,Influenza A virus A/California/7/2009 (H1N1)-like antigen (propiolactone inactivated),Pharmacodynamic antagonistic effects
D0675,Fluorouracil,D0804,Influenza A virus A/Vietnam/1194/2004 (H5N1) antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0675,Fluorouracil,D0999,Meningococcal polysaccharide vaccine group C,Pharmacodynamic antagonistic effects
D0675,Fluorouracil,D1259,Pfizer-BioNTech Covid-19 Vaccine,Pharmacodynamic antagonistic effects
D0675,Fluorouracil,D1307,Poliovirus type 1 antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0675,Fluorouracil,D1662,Typhoid vaccine (inactivated),Pharmacodynamic antagonistic effects
D0675,Fluorouracil,D1692,Vibrio cholerae CVD 103-HgR strain live antigen,Pharmacodynamic antagonistic effects
D0714,Gemcitabine,D0089,Anthrax vaccine,Pharmacodynamic antagonistic effects
D0714,Gemcitabine,D0366,Clostridium tetani toxoid antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0714,Gemcitabine,D0755,Hepatitis A Vaccine,Pharmacodynamic antagonistic effects
D0714,Gemcitabine,D0756,Hepatitis B Vaccine (Recombinant),Pharmacodynamic antagonistic effects
D0714,Gemcitabine,D0767,Human papillomavirus type 11 L1 capsid protein antigen,Pharmacodynamic antagonistic effects
D0714,Gemcitabine,D0803,Influenza A virus A/California/7/2009 (H1N1)-like antigen (propiolactone inactivated),Pharmacodynamic antagonistic effects
D0714,Gemcitabine,D0804,Influenza A virus A/Vietnam/1194/2004 (H5N1) antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0714,Gemcitabine,D0999,Meningococcal polysaccharide vaccine group C,Pharmacodynamic antagonistic effects
D0714,Gemcitabine,D1259,Pfizer-BioNTech Covid-19 Vaccine,Pharmacodynamic antagonistic effects
D0714,Gemcitabine,D1307,Poliovirus type 1 antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0714,Gemcitabine,D1662,Typhoid vaccine (inactivated),Pharmacodynamic antagonistic effects
D0714,Gemcitabine,D1692,Vibrio cholerae CVD 103-HgR strain live antigen,Pharmacodynamic antagonistic effects
D0717,Gemtuzumab ozogamicin,D0089,Anthrax vaccine,Pharmacodynamic antagonistic effects
D0717,Gemtuzumab ozogamicin,D0366,Clostridium tetani toxoid antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0717,Gemtuzumab ozogamicin,D0755,Hepatitis A Vaccine,Pharmacodynamic antagonistic effects
D0717,Gemtuzumab ozogamicin,D0756,Hepatitis B Vaccine (Recombinant),Pharmacodynamic antagonistic effects
D0717,Gemtuzumab ozogamicin,D0767,Human papillomavirus type 11 L1 capsid protein antigen,Pharmacodynamic antagonistic effects
D0717,Gemtuzumab ozogamicin,D0803,Influenza A virus A/California/7/2009 (H1N1)-like antigen (propiolactone inactivated),Pharmacodynamic antagonistic effects
D0717,Gemtuzumab ozogamicin,D0804,Influenza A virus A/Vietnam/1194/2004 (H5N1) antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0717,Gemtuzumab ozogamicin,D0999,Meningococcal polysaccharide vaccine group C,Pharmacodynamic antagonistic effects
D0717,Gemtuzumab ozogamicin,D1259,Pfizer-BioNTech Covid-19 Vaccine,Pharmacodynamic antagonistic effects
D0717,Gemtuzumab ozogamicin,D1307,Poliovirus type 1 antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0717,Gemtuzumab ozogamicin,D1662,Typhoid vaccine (inactivated),Pharmacodynamic antagonistic effects
D0717,Gemtuzumab ozogamicin,D1692,Vibrio cholerae CVD 103-HgR strain live antigen,Pharmacodynamic antagonistic effects
D0736,Golimumab,D0089,Anthrax vaccine,Pharmacodynamic antagonistic effects
D0736,Golimumab,D0366,Clostridium tetani toxoid antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0736,Golimumab,D0755,Hepatitis A Vaccine,Pharmacodynamic antagonistic effects
D0736,Golimumab,D0756,Hepatitis B Vaccine (Recombinant),Pharmacodynamic antagonistic effects
D0736,Golimumab,D0767,Human papillomavirus type 11 L1 capsid protein antigen,Pharmacodynamic antagonistic effects
D0736,Golimumab,D0803,Influenza A virus A/California/7/2009 (H1N1)-like antigen (propiolactone inactivated),Pharmacodynamic antagonistic effects
D0736,Golimumab,D0804,Influenza A virus A/Vietnam/1194/2004 (H5N1) antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0736,Golimumab,D0999,Meningococcal polysaccharide vaccine group C,Pharmacodynamic antagonistic effects
D0736,Golimumab,D1259,Pfizer-BioNTech Covid-19 Vaccine,Pharmacodynamic antagonistic effects
D0736,Golimumab,D1307,Poliovirus type 1 antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0736,Golimumab,D1662,Typhoid vaccine (inactivated),Pharmacodynamic antagonistic effects
D0736,Golimumab,D1692,Vibrio cholerae CVD 103-HgR strain live antigen,Pharmacodynamic antagonistic effects
D0747,Guselkumab,D0803,Influenza A virus A/California/7/2009 (H1N1)-like antigen (propiolactone inactivated),Pharmacodynamic antagonistic effects
D0747,Guselkumab,D0804,Influenza A virus A/Vietnam/1194/2004 (H5N1) antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0747,Guselkumab,D0999,Meningococcal polysaccharide vaccine group C,Pharmacodynamic antagonistic effects
D0747,Guselkumab,D1259,Pfizer-BioNTech Covid-19 Vaccine,Pharmacodynamic antagonistic effects
D0747,Guselkumab,D1662,Typhoid vaccine (inactivated),Pharmacodynamic antagonistic effects
D0747,Guselkumab,D1692,Vibrio cholerae CVD 103-HgR strain live antigen,Pharmacodynamic antagonistic effects
D0773,Hydrocortisone,D0089,Anthrax vaccine,Pharmacodynamic antagonistic effects
D0773,Hydrocortisone,D0366,Clostridium tetani toxoid antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0773,Hydrocortisone,D0755,Hepatitis A Vaccine,Pharmacodynamic antagonistic effects
D0773,Hydrocortisone,D0756,Hepatitis B Vaccine (Recombinant),Pharmacodynamic antagonistic effects
D0773,Hydrocortisone,D0767,Human papillomavirus type 11 L1 capsid protein antigen,Pharmacodynamic antagonistic effects
D0773,Hydrocortisone,D0803,Influenza A virus A/California/7/2009 (H1N1)-like antigen (propiolactone inactivated),Pharmacodynamic antagonistic effects
D0773,Hydrocortisone,D0804,Influenza A virus A/Vietnam/1194/2004 (H5N1) antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0773,Hydrocortisone,D0999,Meningococcal polysaccharide vaccine group C,Pharmacodynamic antagonistic effects
D0773,Hydrocortisone,D1259,Pfizer-BioNTech Covid-19 Vaccine,Pharmacodynamic antagonistic effects
D0773,Hydrocortisone,D1307,Poliovirus type 1 antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0773,Hydrocortisone,D1662,Typhoid vaccine (inactivated),Pharmacodynamic antagonistic effects
D0773,Hydrocortisone,D1692,Vibrio cholerae CVD 103-HgR strain live antigen,Pharmacodynamic antagonistic effects
D0780,Hydroxyurea,D0089,Anthrax vaccine,Pharmacodynamic antagonistic effects
D0780,Hydroxyurea,D0366,Clostridium tetani toxoid antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0780,Hydroxyurea,D0755,Hepatitis A Vaccine,Pharmacodynamic antagonistic effects
D0780,Hydroxyurea,D0756,Hepatitis B Vaccine (Recombinant),Pharmacodynamic antagonistic effects
D0780,Hydroxyurea,D0767,Human papillomavirus type 11 L1 capsid protein antigen,Pharmacodynamic antagonistic effects
D0780,Hydroxyurea,D0803,Influenza A virus A/California/7/2009 (H1N1)-like antigen (propiolactone inactivated),Pharmacodynamic antagonistic effects
D0780,Hydroxyurea,D1259,Pfizer-BioNTech Covid-19 Vaccine,Pharmacodynamic antagonistic effects
D0780,Hydroxyurea,D1307,Poliovirus type 1 antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0780,Hydroxyurea,D1662,Typhoid vaccine (inactivated),Pharmacodynamic antagonistic effects
D0780,Hydroxyurea,D1692,Vibrio cholerae CVD 103-HgR strain live antigen,Pharmacodynamic antagonistic effects
D0784,Ibritumomab tiuxetan,D0089,Anthrax vaccine,Pharmacodynamic antagonistic effects
D0784,Ibritumomab tiuxetan,D0366,Clostridium tetani toxoid antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0784,Ibritumomab tiuxetan,D0755,Hepatitis A Vaccine,Pharmacodynamic antagonistic effects
D0784,Ibritumomab tiuxetan,D0756,Hepatitis B Vaccine (Recombinant),Pharmacodynamic antagonistic effects
D0784,Ibritumomab tiuxetan,D0767,Human papillomavirus type 11 L1 capsid protein antigen,Pharmacodynamic antagonistic effects
D0784,Ibritumomab tiuxetan,D0803,Influenza A virus A/California/7/2009 (H1N1)-like antigen (propiolactone inactivated),Pharmacodynamic antagonistic effects
D0784,Ibritumomab tiuxetan,D0804,Influenza A virus A/Vietnam/1194/2004 (H5N1) antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0784,Ibritumomab tiuxetan,D0999,Meningococcal polysaccharide vaccine group C,Pharmacodynamic antagonistic effects
D0784,Ibritumomab tiuxetan,D1259,Pfizer-BioNTech Covid-19 Vaccine,Pharmacodynamic antagonistic effects
D0784,Ibritumomab tiuxetan,D1307,Poliovirus type 1 antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0784,Ibritumomab tiuxetan,D1662,Typhoid vaccine (inactivated),Pharmacodynamic antagonistic effects
D0784,Ibritumomab tiuxetan,D1692,Vibrio cholerae CVD 103-HgR strain live antigen,Pharmacodynamic antagonistic effects
D0785,Ibrutinib,D0089,Anthrax vaccine,Pharmacodynamic antagonistic effects
D0785,Ibrutinib,D0366,Clostridium tetani toxoid antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0785,Ibrutinib,D0755,Hepatitis A Vaccine,Pharmacodynamic antagonistic effects
D0785,Ibrutinib,D0756,Hepatitis B Vaccine (Recombinant),Pharmacodynamic antagonistic effects
D0785,Ibrutinib,D0767,Human papillomavirus type 11 L1 capsid protein antigen,Pharmacodynamic antagonistic effects
D0785,Ibrutinib,D0803,Influenza A virus A/California/7/2009 (H1N1)-like antigen (propiolactone inactivated),Pharmacodynamic antagonistic effects
D0785,Ibrutinib,D0804,Influenza A virus A/Vietnam/1194/2004 (H5N1) antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0785,Ibrutinib,D0999,Meningococcal polysaccharide vaccine group C,Pharmacodynamic antagonistic effects
D0785,Ibrutinib,D1259,Pfizer-BioNTech Covid-19 Vaccine,Pharmacodynamic antagonistic effects
D0785,Ibrutinib,D1307,Poliovirus type 1 antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0785,Ibrutinib,D1692,Vibrio cholerae CVD 103-HgR strain live antigen,Pharmacodynamic antagonistic effects
D0788,Idarubicin,D0089,Anthrax vaccine,Pharmacodynamic antagonistic effects
D0788,Idarubicin,D0366,Clostridium tetani toxoid antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0788,Idarubicin,D0755,Hepatitis A Vaccine,Pharmacodynamic antagonistic effects
D0788,Idarubicin,D0756,Hepatitis B Vaccine (Recombinant),Pharmacodynamic antagonistic effects
D0788,Idarubicin,D0767,Human papillomavirus type 11 L1 capsid protein antigen,Pharmacodynamic antagonistic effects
D0788,Idarubicin,D0803,Influenza A virus A/California/7/2009 (H1N1)-like antigen (propiolactone inactivated),Pharmacodynamic antagonistic effects
D0788,Idarubicin,D0804,Influenza A virus A/Vietnam/1194/2004 (H5N1) antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0788,Idarubicin,D0999,Meningococcal polysaccharide vaccine group C,Pharmacodynamic antagonistic effects
D0788,Idarubicin,D1259,Pfizer-BioNTech Covid-19 Vaccine,Pharmacodynamic antagonistic effects
D0788,Idarubicin,D1307,Poliovirus type 1 antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0788,Idarubicin,D1662,Typhoid vaccine (inactivated),Pharmacodynamic antagonistic effects
D0788,Idarubicin,D1692,Vibrio cholerae CVD 103-HgR strain live antigen,Pharmacodynamic antagonistic effects
D0789,Idelalisib,D0089,Anthrax vaccine,Pharmacodynamic antagonistic effects
D0789,Idelalisib,D0366,Clostridium tetani toxoid antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0789,Idelalisib,D0755,Hepatitis A Vaccine,Pharmacodynamic antagonistic effects
D0789,Idelalisib,D0756,Hepatitis B Vaccine (Recombinant),Pharmacodynamic antagonistic effects
D0789,Idelalisib,D0767,Human papillomavirus type 11 L1 capsid protein antigen,Pharmacodynamic antagonistic effects
D0789,Idelalisib,D0803,Influenza A virus A/California/7/2009 (H1N1)-like antigen (propiolactone inactivated),Pharmacodynamic antagonistic effects
D0789,Idelalisib,D0804,Influenza A virus A/Vietnam/1194/2004 (H5N1) antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0789,Idelalisib,D0999,Meningococcal polysaccharide vaccine group C,Pharmacodynamic antagonistic effects
D0789,Idelalisib,D1259,Pfizer-BioNTech Covid-19 Vaccine,Pharmacodynamic antagonistic effects
D0789,Idelalisib,D1307,Poliovirus type 1 antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0789,Idelalisib,D1662,Typhoid vaccine (inactivated),Pharmacodynamic antagonistic effects
D0789,Idelalisib,D1692,Vibrio cholerae CVD 103-HgR strain live antigen,Pharmacodynamic antagonistic effects
D0790,Ifosfamide,D0089,Anthrax vaccine,Pharmacodynamic antagonistic effects
D0790,Ifosfamide,D0366,Clostridium tetani toxoid antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0790,Ifosfamide,D0755,Hepatitis A Vaccine,Pharmacodynamic antagonistic effects
D0790,Ifosfamide,D0756,Hepatitis B Vaccine (Recombinant),Pharmacodynamic antagonistic effects
D0790,Ifosfamide,D0767,Human papillomavirus type 11 L1 capsid protein antigen,Pharmacodynamic antagonistic effects
D0790,Ifosfamide,D0803,Influenza A virus A/California/7/2009 (H1N1)-like antigen (propiolactone inactivated),Pharmacodynamic antagonistic effects
D0790,Ifosfamide,D0804,Influenza A virus A/Vietnam/1194/2004 (H5N1) antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0790,Ifosfamide,D0999,Meningococcal polysaccharide vaccine group C,Pharmacodynamic antagonistic effects
D0790,Ifosfamide,D1259,Pfizer-BioNTech Covid-19 Vaccine,Pharmacodynamic antagonistic effects
D0790,Ifosfamide,D1307,Poliovirus type 1 antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0790,Ifosfamide,D1662,Typhoid vaccine (inactivated),Pharmacodynamic antagonistic effects
D0790,Ifosfamide,D1692,Vibrio cholerae CVD 103-HgR strain live antigen,Pharmacodynamic antagonistic effects
D0793,Imatinib,D0089,Anthrax vaccine,Pharmacodynamic antagonistic effects
D0793,Imatinib,D0366,Clostridium tetani toxoid antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0793,Imatinib,D0755,Hepatitis A Vaccine,Pharmacodynamic antagonistic effects
D0793,Imatinib,D0756,Hepatitis B Vaccine (Recombinant),Pharmacodynamic antagonistic effects
D0793,Imatinib,D0767,Human papillomavirus type 11 L1 capsid protein antigen,Pharmacodynamic antagonistic effects
D0793,Imatinib,D0803,Influenza A virus A/California/7/2009 (H1N1)-like antigen (propiolactone inactivated),Pharmacodynamic antagonistic effects
D0793,Imatinib,D0804,Influenza A virus A/Vietnam/1194/2004 (H5N1) antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0793,Imatinib,D0999,Meningococcal polysaccharide vaccine group C,Pharmacodynamic antagonistic effects
D0793,Imatinib,D1259,Pfizer-BioNTech Covid-19 Vaccine,Pharmacodynamic antagonistic effects
D0793,Imatinib,D1307,Poliovirus type 1 antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0793,Imatinib,D1662,Typhoid vaccine (inactivated),Pharmacodynamic antagonistic effects
D0801,Inebilizumab,D0803,Influenza A virus A/California/7/2009 (H1N1)-like antigen (propiolactone inactivated),Pharmacodynamic antagonistic effects
D0801,Inebilizumab,D0804,Influenza A virus A/Vietnam/1194/2004 (H5N1) antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0801,Inebilizumab,D0999,Meningococcal polysaccharide vaccine group C,Pharmacodynamic antagonistic effects
D0801,Inebilizumab,D1259,Pfizer-BioNTech Covid-19 Vaccine,Pharmacodynamic antagonistic effects
D0801,Inebilizumab,D1662,Typhoid vaccine (inactivated),Pharmacodynamic antagonistic effects
D0802,Infliximab,D0089,Anthrax vaccine,Pharmacodynamic antagonistic effects
D0802,Infliximab,D0366,Clostridium tetani toxoid antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0802,Infliximab,D0755,Hepatitis A Vaccine,Pharmacodynamic antagonistic effects
D0802,Infliximab,D0756,Hepatitis B Vaccine (Recombinant),Pharmacodynamic antagonistic effects
D0802,Infliximab,D0767,Human papillomavirus type 11 L1 capsid protein antigen,Pharmacodynamic antagonistic effects
D0802,Infliximab,D0803,Influenza A virus A/California/7/2009 (H1N1)-like antigen (propiolactone inactivated),Pharmacodynamic antagonistic effects
D0802,Infliximab,D0804,Influenza A virus A/Vietnam/1194/2004 (H5N1) antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0802,Infliximab,D0999,Meningococcal polysaccharide vaccine group C,Pharmacodynamic antagonistic effects
D0802,Infliximab,D1259,Pfizer-BioNTech Covid-19 Vaccine,Pharmacodynamic antagonistic effects
D0802,Infliximab,D1307,Poliovirus type 1 antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0802,Infliximab,D1662,Typhoid vaccine (inactivated),Pharmacodynamic antagonistic effects
D0802,Infliximab,D1692,Vibrio cholerae CVD 103-HgR strain live antigen,Pharmacodynamic antagonistic effects
D0806,Inotuzumab ozogamicin,D0089,Anthrax vaccine,Pharmacodynamic antagonistic effects
D0806,Inotuzumab ozogamicin,D0366,Clostridium tetani toxoid antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0806,Inotuzumab ozogamicin,D0755,Hepatitis A Vaccine,Pharmacodynamic antagonistic effects
D0806,Inotuzumab ozogamicin,D0756,Hepatitis B Vaccine (Recombinant),Pharmacodynamic antagonistic effects
D0806,Inotuzumab ozogamicin,D0767,Human papillomavirus type 11 L1 capsid protein antigen,Pharmacodynamic antagonistic effects
D0806,Inotuzumab ozogamicin,D0803,Influenza A virus A/California/7/2009 (H1N1)-like antigen (propiolactone inactivated),Pharmacodynamic antagonistic effects
D0806,Inotuzumab ozogamicin,D0804,Influenza A virus A/Vietnam/1194/2004 (H5N1) antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0806,Inotuzumab ozogamicin,D0999,Meningococcal polysaccharide vaccine group C,Pharmacodynamic antagonistic effects
D0806,Inotuzumab ozogamicin,D1259,Pfizer-BioNTech Covid-19 Vaccine,Pharmacodynamic antagonistic effects
D0806,Inotuzumab ozogamicin,D1307,Poliovirus type 1 antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0806,Inotuzumab ozogamicin,D1662,Typhoid vaccine (inactivated),Pharmacodynamic antagonistic effects
D0806,Inotuzumab ozogamicin,D1692,Vibrio cholerae CVD 103-HgR strain live antigen,Pharmacodynamic antagonistic effects
D0829,Iobenguane (I-131),D0089,Anthrax vaccine,Pharmacodynamic antagonistic effects
D0829,Iobenguane (I-131),D0366,Clostridium tetani toxoid antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0829,Iobenguane (I-131),D0755,Hepatitis A Vaccine,Pharmacodynamic antagonistic effects
D0829,Iobenguane (I-131),D0756,Hepatitis B Vaccine (Recombinant),Pharmacodynamic antagonistic effects
D0829,Iobenguane (I-131),D0767,Human papillomavirus type 11 L1 capsid protein antigen,Pharmacodynamic antagonistic effects
D0829,Iobenguane (I-131),D0803,Influenza A virus A/California/7/2009 (H1N1)-like antigen (propiolactone inactivated),Pharmacodynamic antagonistic effects
D0829,Iobenguane (I-131),D0804,Influenza A virus A/Vietnam/1194/2004 (H5N1) antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0829,Iobenguane (I-131),D0999,Meningococcal polysaccharide vaccine group C,Pharmacodynamic antagonistic effects
D0829,Iobenguane (I-131),D1259,Pfizer-BioNTech Covid-19 Vaccine,Pharmacodynamic antagonistic effects
D0829,Iobenguane (I-131),D1307,Poliovirus type 1 antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0829,Iobenguane (I-131),D1662,Typhoid vaccine (inactivated),Pharmacodynamic antagonistic effects
D0829,Iobenguane (I-131),D1692,Vibrio cholerae CVD 103-HgR strain live antigen,Pharmacodynamic antagonistic effects
D0845,Irinotecan,D0089,Anthrax vaccine,Pharmacodynamic antagonistic effects
D0845,Irinotecan,D0366,Clostridium tetani toxoid antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0845,Irinotecan,D0755,Hepatitis A Vaccine,Pharmacodynamic antagonistic effects
D0845,Irinotecan,D0756,Hepatitis B Vaccine (Recombinant),Pharmacodynamic antagonistic effects
D0845,Irinotecan,D0767,Human papillomavirus type 11 L1 capsid protein antigen,Pharmacodynamic antagonistic effects
D0845,Irinotecan,D0803,Influenza A virus A/California/7/2009 (H1N1)-like antigen (propiolactone inactivated),Pharmacodynamic antagonistic effects
D0845,Irinotecan,D0804,Influenza A virus A/Vietnam/1194/2004 (H5N1) antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0845,Irinotecan,D0999,Meningococcal polysaccharide vaccine group C,Pharmacodynamic antagonistic effects
D0845,Irinotecan,D1259,Pfizer-BioNTech Covid-19 Vaccine,Pharmacodynamic antagonistic effects
D0845,Irinotecan,D1307,Poliovirus type 1 antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0845,Irinotecan,D1662,Typhoid vaccine (inactivated),Pharmacodynamic antagonistic effects
D0845,Irinotecan,D1692,Vibrio cholerae CVD 103-HgR strain live antigen,Pharmacodynamic antagonistic effects
D0846,Irinotecan (liposomal),D0089,Anthrax vaccine,Pharmacodynamic antagonistic effects
D0846,Irinotecan (liposomal),D0366,Clostridium tetani toxoid antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0846,Irinotecan (liposomal),D0755,Hepatitis A Vaccine,Pharmacodynamic antagonistic effects
D0846,Irinotecan (liposomal),D0756,Hepatitis B Vaccine (Recombinant),Pharmacodynamic antagonistic effects
D0846,Irinotecan (liposomal),D0767,Human papillomavirus type 11 L1 capsid protein antigen,Pharmacodynamic antagonistic effects
D0846,Irinotecan (liposomal),D0803,Influenza A virus A/California/7/2009 (H1N1)-like antigen (propiolactone inactivated),Pharmacodynamic antagonistic effects
D0846,Irinotecan (liposomal),D0804,Influenza A virus A/Vietnam/1194/2004 (H5N1) antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0846,Irinotecan (liposomal),D0999,Meningococcal polysaccharide vaccine group C,Pharmacodynamic antagonistic effects
D0846,Irinotecan (liposomal),D1259,Pfizer-BioNTech Covid-19 Vaccine,Pharmacodynamic antagonistic effects
D0846,Irinotecan (liposomal),D1307,Poliovirus type 1 antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0846,Irinotecan (liposomal),D1662,Typhoid vaccine (inactivated),Pharmacodynamic antagonistic effects
D0846,Irinotecan (liposomal),D1692,Vibrio cholerae CVD 103-HgR strain live antigen,Pharmacodynamic antagonistic effects
D0851,Isatuximab,D0804,Influenza A virus A/Vietnam/1194/2004 (H5N1) antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0851,Isatuximab,D1259,Pfizer-BioNTech Covid-19 Vaccine,Pharmacodynamic antagonistic effects
D0873,Ixabepilone,D0089,Anthrax vaccine,Pharmacodynamic antagonistic effects
D0873,Ixabepilone,D0366,Clostridium tetani toxoid antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0873,Ixabepilone,D0755,Hepatitis A Vaccine,Pharmacodynamic antagonistic effects
D0873,Ixabepilone,D0756,Hepatitis B Vaccine (Recombinant),Pharmacodynamic antagonistic effects
D0873,Ixabepilone,D0767,Human papillomavirus type 11 L1 capsid protein antigen,Pharmacodynamic antagonistic effects
D0873,Ixabepilone,D0803,Influenza A virus A/California/7/2009 (H1N1)-like antigen (propiolactone inactivated),Pharmacodynamic antagonistic effects
D0873,Ixabepilone,D0804,Influenza A virus A/Vietnam/1194/2004 (H5N1) antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0873,Ixabepilone,D0999,Meningococcal polysaccharide vaccine group C,Pharmacodynamic antagonistic effects
D0873,Ixabepilone,D1259,Pfizer-BioNTech Covid-19 Vaccine,Pharmacodynamic antagonistic effects
D0873,Ixabepilone,D1307,Poliovirus type 1 antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0873,Ixabepilone,D1662,Typhoid vaccine (inactivated),Pharmacodynamic antagonistic effects
D0873,Ixabepilone,D1692,Vibrio cholerae CVD 103-HgR strain live antigen,Pharmacodynamic antagonistic effects
D0874,Ixazomib,D0089,Anthrax vaccine,Pharmacodynamic antagonistic effects
D0874,Ixazomib,D0366,Clostridium tetani toxoid antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0874,Ixazomib,D0755,Hepatitis A Vaccine,Pharmacodynamic antagonistic effects
D0874,Ixazomib,D0756,Hepatitis B Vaccine (Recombinant),Pharmacodynamic antagonistic effects
D0874,Ixazomib,D0767,Human papillomavirus type 11 L1 capsid protein antigen,Pharmacodynamic antagonistic effects
D0874,Ixazomib,D0803,Influenza A virus A/California/7/2009 (H1N1)-like antigen (propiolactone inactivated),Pharmacodynamic antagonistic effects
D0874,Ixazomib,D0804,Influenza A virus A/Vietnam/1194/2004 (H5N1) antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0874,Ixazomib,D0999,Meningococcal polysaccharide vaccine group C,Pharmacodynamic antagonistic effects
D0874,Ixazomib,D1259,Pfizer-BioNTech Covid-19 Vaccine,Pharmacodynamic antagonistic effects
D0874,Ixazomib,D1307,Poliovirus type 1 antigen (formaldehyde inactivated),Pharmacodynamic antagonistic effects
D0874,Ixazomib,D1662,Typhoid vaccine (inactivated),Pharmacodynamic antagonistic effects
D0874,Ixazomib,D1692,Vibrio cholerae CVD 103-HgR strain live antigen,Pharmacodynamic antagonistic effects
D0875,Ixekizumab,D0756,Hepatitis B Vaccine (Recombinant),Pharmacodynamic antagonistic effects
D0875,Ixekizumab,D0803,Influenza A virus A/California/7/2009 (H1N1)-like antigen (propiolactone inactivated),Pharmacodynamic antagonistic effects
